Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_89_405,VGND,li1,194.5800,255.6800,0.000059
FILLER_89_393,VGND,li1,189.0600,255.6800,0.000051
FILLER_89_389,VGND,li1,185.1500,255.6800,0.000046
FILLER_89_373,VGND,li1,177.5600,255.6800,0.000043
FILLER_89_367,VGND,li1,174.5700,255.6800,0.000049
FILLER_89_359,VGND,li1,172.5000,255.6800,0.000053
FILLER_89_343,VGND,li1,163.7600,255.6800,0.000071
FILLER_89_335,VGND,li1,159.8500,255.6800,0.000077
FILLER_89_289,VGND,li1,139.8400,255.6800,0.000100
FILLER_89_279,VGND,li1,134.0900,255.6800,0.000103
FILLER_89_271,VGND,li1,132.0200,255.6800,0.000104
FILLER_89_262,VGND,li1,126.5000,255.6800,0.000108
FILLER_89_254,VGND,li1,124.2000,255.6800,0.000109
FILLER_89_225,VGND,li1,109.9400,255.6800,0.000107
FILLER_89_222,VGND,li1,108.1000,255.6800,0.000106
FILLER_89_214,VGND,li1,105.8000,255.6800,0.000104
FILLER_89_173,VGND,li1,85.3300,255.6800,0.000087
FILLER_89_169,VGND,li1,84.1800,255.6800,0.000084
FILLER_89_167,VGND,li1,82.5700,255.6800,0.000084
FILLER_89_150,VGND,li1,74.7500,255.6800,0.000074
FILLER_89_137,VGND,li1,70.3800,255.6800,0.000070
FILLER_89_125,VGND,li1,65.7800,255.6800,0.000064
FILLER_89_113,VGND,li1,60.2600,255.6800,0.000057
FILLER_89_111,VGND,li1,56.8100,255.6800,0.000051
FILLER_89_105,VGND,li1,55.2000,255.6800,0.000051
FILLER_89_93,VGND,li1,51.0600,255.6800,0.000046
FILLER_89_81,VGND,li1,45.5400,255.6800,0.000037
FILLER_89_69,VGND,li1,40.0200,255.6800,0.000032
FILLER_89_57,VGND,li1,34.5000,255.6800,0.000025
FILLER_89_55,VGND,li1,31.0500,255.6800,0.000019
FILLER_89_51,VGND,li1,29.9000,255.6800,0.000019
FILLER_89_39,VGND,li1,26.2200,255.6800,0.000013
FILLER_89_27,VGND,li1,20.7000,255.6800,0.000013
FILLER_89_15,VGND,li1,15.1800,255.6800,0.000013
FILLER_89_3,VGND,li1,9.6600,255.6800,0.000013
FILLER_88_561,VGND,li1,263.8100,250.2400,0.000036
FILLER_88_557,VGND,li1,262.6600,250.2400,0.000036
FILLER_88_545,VGND,li1,258.9800,250.2400,0.000036
FILLER_88_533,VGND,li1,253.4600,250.2400,0.000036
FILLER_88_531,VGND,li1,250.0100,250.2400,0.000036
FILLER_88_525,VGND,li1,248.4000,250.2400,0.000036
FILLER_88_513,VGND,li1,244.2600,250.2400,0.000036
FILLER_88_501,VGND,li1,238.7400,250.2400,0.000036
FILLER_88_489,VGND,li1,233.2200,250.2400,0.000036
FILLER_88_477,VGND,li1,227.7000,250.2400,0.000036
FILLER_88_470,VGND,li1,223.1000,250.2400,0.000036
FILLER_88_458,VGND,li1,218.9600,250.2400,0.000036
FILLER_88_441,VGND,li1,208.6100,250.2400,0.000035
FILLER_88_433,VGND,li1,206.5400,250.2400,0.000034
FILLER_88_421,VGND,li1,201.9400,250.2400,0.000034
FILLER_88_416,VGND,li1,197.8000,250.2400,0.000033
FILLER_88_404,VGND,li1,194.1200,250.2400,0.000032
FILLER_88_392,VGND,li1,188.6000,250.2400,0.000031
FILLER_88_382,VGND,li1,181.7000,250.2400,0.000030
FILLER_88_373,VGND,li1,177.5600,250.2400,0.000028
FILLER_88_365,VGND,li1,175.2600,250.2400,0.000033
FILLER_88_361,VGND,li1,172.2700,250.2400,0.000040
FILLER_88_352,VGND,li1,167.6700,250.2400,0.000050
FILLER_88_333,VGND,li1,159.6200,250.2400,0.000065
FILLER_88_326,VGND,li1,155.7100,250.2400,0.000074
FILLER_88_302,VGND,li1,145.8200,250.2400,0.000087
FILLER_88_293,VGND,li1,140.5300,250.2400,0.000094
FILLER_88_277,VGND,li1,133.4000,250.2400,0.000101
FILLER_88_249,VGND,li1,120.7500,250.2400,0.000111
FILLER_88_241,VGND,li1,118.2200,250.2400,0.000112
FILLER_88_209,VGND,li1,102.1200,250.2400,0.000118
FILLER_88_197,VGND,li1,98.9000,250.2400,0.000118
FILLER_88_192,VGND,li1,94.7600,250.2400,0.000119
FILLER_88_182,VGND,li1,89.9300,250.2400,0.000119
FILLER_88_165,VGND,li1,81.8800,250.2400,0.000111
FILLER_88_157,VGND,li1,79.5800,250.2400,0.000107
FILLER_88_141,VGND,li1,72.2200,250.2400,0.000098
FILLER_88_139,VGND,li1,69.6900,250.2400,0.000092
FILLER_88_133,VGND,li1,68.0800,250.2400,0.000092
FILLER_88_121,VGND,li1,63.9400,250.2400,0.000084
FILLER_88_109,VGND,li1,58.4200,250.2400,0.000073
FILLER_88_97,VGND,li1,52.9000,250.2400,0.000065
FILLER_88_85,VGND,li1,47.3800,250.2400,0.000056
FILLER_88_83,VGND,li1,43.9300,250.2400,0.000047
FILLER_88_77,VGND,li1,42.3200,250.2400,0.000047
FILLER_88_65,VGND,li1,38.1800,250.2400,0.000040
FILLER_88_53,VGND,li1,32.6600,250.2400,0.000030
FILLER_88_41,VGND,li1,27.1400,250.2400,0.000021
FILLER_88_29,VGND,li1,21.6200,250.2400,0.000017
FILLER_88_27,VGND,li1,18.1700,250.2400,0.000017
FILLER_88_15,VGND,li1,15.1800,250.2400,0.000017
FILLER_88_3,VGND,li1,9.6600,250.2400,0.000017
FILLER_87_561,VGND,li1,263.8100,250.2400,0.000036
FILLER_87_559,VGND,li1,262.8900,250.2400,0.000036
FILLER_87_553,VGND,li1,261.2800,250.2400,0.000036
